,time,y1,y2
226,22.690763,0.0004267876,-0.005833214
227,22.791166,0.013890869,0.004563693
228,22.891567,0.004897562,-0.004091368
229,22.991968,0.010482046,-0.0052803783
230,23.092371,0.010335275,-0.012104154
231,23.192772,-0.007542544,0.0008340762
232,23.293173,-0.008484742,0.016766
233,23.393576,-0.015456406,-0.0005683334
234,23.493977,-0.0018481158,0.0061782068
235,23.594378,3.7335325e-05,0.010244952
236,23.69478,0.004368938,-0.010379627
237,23.795181,-0.0026603753,-0.0067430204
238,23.895584,-0.015559474,0.003608329
239,23.995985,-0.01942656,0.004336838
240,24.096386,0.00029679714,-0.006512206
241,24.196789,-0.017828444,0.0045169275
242,24.29719,0.017389446,0.009209257
243,24.39759,-0.0055852644,0.0037119326
244,24.497993,0.0076578576,0.0036400736
245,24.598394,0.0047439695,0.0068318397
246,24.698795,-0.009015516,-0.0060390714
247,24.799198,-0.00019481918,-0.009310306
248,24.8996,-0.018328743,0.014977091
249,25.0,-0.0057179527,0.0018017517
