,time,y1,y2
139,13.955824,0.052536074,-0.04527907
140,14.056226,0.048207466,-0.05193415
141,14.156627,0.0557867,-0.062325306
142,14.257029,0.03448205,-0.06645889
143,14.35743,0.043120142,-0.0526234
144,14.457832,0.02554794,-0.045098025
145,14.558233,0.009417044,-0.06278016
146,14.658635,0.031602703,-0.06295185
147,14.759037,0.009437106,-0.050835483
148,14.859438,-0.00331976,-0.05132754
149,14.95984,0.008877082,-0.041524664
150,15.060242,0.0040723626,-0.056676105
151,15.160644,-0.0072769723,-0.03429807
152,15.2610445,-0.0057118516,-0.04447476
153,15.361446,-0.01882639,-0.031222785
154,15.461848,-0.028535428,-0.03445235
155,15.562249,-0.036389954,-0.021184621
156,15.662651,-0.02054691,-0.02196293
157,15.763053,-0.017014738,-0.012590798
158,15.863455,-0.025319487,-0.011157744
159,15.963856,-0.026940914,-0.0021531675
160,16.064259,-0.03154387,-0.027724946
161,16.16466,-0.024715897,0.00044151559
162,16.26506,-0.03721301,-0.0028011526
163,16.365463,-0.035024446,-0.0015358152
164,16.465864,-0.038121287,0.0067160395
165,16.566265,-0.036020264,0.0060906373
166,16.666668,-0.023022894,0.022960681
167,16.767069,-0.03392252,0.0024566771
168,16.86747,-0.021750001,0.021890301
169,16.967873,-0.011343788,0.022777721
170,17.068274,-0.025484238,0.0068202075
171,17.168674,-0.024171973,0.0044517033
172,17.269077,-0.011664376,0.016725902
173,17.369478,-0.0065263333,-0.0030399244
174,17.469881,-0.034818146,0.024626838
175,17.570282,-0.026886977,0.029072609
176,17.670683,0.00040623825,0.039708063
177,17.771086,0.005988136,0.034363173
178,17.871487,-0.014059251,0.010069732
179,17.971888,0.017056098,0.015278444
180,18.07229,0.00744465,0.024397606
181,18.172691,0.0072267056,0.020565221
182,18.273092,0.0052244132,0.028846484
183,18.373495,0.0071814107,0.016821532
184,18.473896,0.009953722,0.02987359
185,18.574297,-0.004065674,0.026829842
186,18.6747,0.0124153765,0.014172015
187,18.7751,0.020215396,0.015141244
188,18.875504,0.013854708,6.673671e-05
189,18.975904,0.011678605,0.01600365
190,19.076305,0.018367259,0.008476684
191,19.176708,0.017313655,0.011117626
192,19.27711,0.01740605,0.022910975
193,19.37751,0.013713943,0.0036029539
194,19.477913,0.016408836,0.0072151627
195,19.578314,0.0018887939,-0.002919613
196,19.678715,0.013900768,0.0048481105
197,19.779118,0.010410946,0.00025132997
198,19.879519,0.016329136,0.003991356
199,19.979921,0.018544639,-0.013210872
200,20.080322,0.01801033,-0.016139619
201,20.180723,0.003267739,-0.0067660073
202,20.281126,-0.001022201,0.0032581175
203,20.381527,0.014983203,-0.015560969
204,20.481928,0.009003284,-0.01732561
205,20.58233,0.006214642,-0.006845616
206,20.682732,0.0054052174,-0.020747978
207,20.783133,-0.007472896,-0.013224191
208,20.883535,0.0021668738,-0.017518822
209,20.983936,0.009164347,-0.0071958853
210,21.084337,0.0146769835,-0.013296095
211,21.18474,0.012933794,-0.0091527905
212,21.285141,0.007797709,-0.010278714
213,21.385544,-0.0043226345,-0.011460922
214,21.485945,-0.014929222,-0.016268753
215,21.586346,0.016151618,-0.002710376
216,21.686749,-0.008539515,-0.015762184
217,21.78715,0.00011407351,0.009113272
218,21.88755,0.015923426,0.0056019286
219,21.987953,-0.00047316728,-0.0061354213
220,22.088354,0.004588583,-0.026801337
221,22.188755,-0.012274975,0.013259213
222,22.289158,-0.0046564327,0.0014946009
223,22.389559,-0.0127030015,-0.010069344
224,22.48996,-0.027025804,0.00757921
225,22.590363,0.0032224539,-0.0013678551
226,22.690763,-0.025716644,-0.009224997
227,22.791166,0.009506084,0.002539917
228,22.891567,0.006840417,-0.0113136545
229,22.991968,-0.0025036018,0.0140407225
230,23.092371,-0.008538881,-0.0009390309
231,23.192772,0.0038974923,-0.004931707
232,23.293173,-0.00658149,-0.0010898295
233,23.393576,-0.017373046,0.008706375
234,23.493977,-0.0038696334,0.022947129
235,23.594378,-0.01596716,0.014391428
236,23.69478,-0.011602819,0.003660419
237,23.795181,-0.018580964,0.012435371
238,23.895584,-0.023278728,0.012676766
239,23.995985,0.005652961,0.0029386627
240,24.096386,0.005219334,-0.008182118
241,24.196789,-0.00017765828,0.01205904
242,24.29719,0.0005683674,0.0010323157
243,24.39759,-0.013342962,0.0005671205
244,24.497993,-0.0052716224,0.0033225454
245,24.598394,-0.012082137,0.002493311
246,24.698795,-0.021218158,0.02260284
247,24.799198,-0.013284099,0.010386603
248,24.8996,0.008307189,0.011873497
249,25.0,-0.003875122,-0.0028548092
