,time,y1,y2
60,6.0240965,0.2199199,0.35320505
61,6.1244984,0.2427035,0.2826663
62,6.2249,0.2570466,0.27235028
63,6.3253016,0.31439924,0.22302833
64,6.425703,0.3315183,0.18469058
65,6.5261045,0.3432475,0.1525234
66,6.6265063,0.34422907,0.09831984
67,6.7269077,0.38347772,0.06640494
68,6.8273096,0.3702394,0.021127304
69,6.927711,0.37650898,-0.016617203
70,7.028113,0.36504185,-0.05155818
71,7.1285143,0.35433546,-0.07670981
72,7.228916,0.35467657,-0.12566753
73,7.3293176,0.34501252,-0.13657956
74,7.429719,0.32396778,-0.16313468
75,7.530121,0.29830995,-0.18804465
76,7.6305223,0.29038525,-0.22479196
77,7.730924,0.24756922,-0.24167807
78,7.8313255,0.23147193,-0.2263715
79,7.9317274,0.22273183,-0.24353784
80,8.032129,0.18414322,-0.25205964
81,8.13253,0.1624473,-0.25887352
82,8.232932,0.12986602,-0.2605841
83,8.333334,0.1216265,-0.26488623
84,8.433735,0.07695889,-0.2586914
85,8.534137,0.059727997,-0.27274415
86,8.634539,0.02449315,-0.25976026
87,8.734941,0.02107121,-0.22556067
88,8.835341,-0.014121565,-0.23156177
89,8.935743,-0.013017787,-0.19655138
90,9.036145,-0.06361157,-0.15876783
91,9.136546,-0.07778678,-0.17895816
92,9.236948,-0.10421234,-0.14382286
93,9.33735,-0.10389581,-0.15603398
94,9.437752,-0.12907241,-0.12786044
95,9.538153,-0.14337121,-0.11441911
96,9.638555,-0.15599424,-0.080383234
97,9.738956,-0.1482484,-0.06609224
98,9.839357,-0.15810435,-0.050139766
99,9.939759,-0.14421162,-0.04097052
100,10.040161,-0.16968417,0.022569962
101,10.140563,-0.18630053,-0.002990745
102,10.240964,-0.16342378,0.012128786
103,10.341366,-0.15813048,0.031898122
104,10.441768,-0.16686055,0.051566713
105,10.542169,-0.14090934,0.0691153
106,10.6425705,-0.15935619,0.08014508
107,10.742972,-0.12148562,0.09132763
108,10.843374,-0.1316019,0.09851768
109,10.943775,-0.09956263,0.0901878
110,11.044177,-0.10894464,0.100722924
111,11.144579,-0.10160062,0.12713155
112,11.24498,-0.089772865,0.11542146
113,11.345382,-0.074013464,0.11433914
114,11.445784,-0.07263474,0.11770175
115,11.5461855,-0.06397117,0.13856597
116,11.646586,-0.042174023,0.11519676
117,11.746988,-0.01597672,0.11770138
118,11.84739,-0.019174336,0.10293534
119,11.947792,0.004466055,0.10142961
120,12.048193,0.018017989,0.10376949
121,12.148595,0.028027594,0.08743696
122,12.248997,0.021912806,0.08972591
123,12.349398,0.02589706,0.085414365
124,12.4498,0.041729737,0.06612257
125,12.550201,0.025131498,0.07261275
126,12.650603,0.06674451,0.053444542
127,12.751004,0.04834881,0.058833532
128,12.851406,0.050017234,0.040490635
129,12.951808,0.079809844,0.035487626
130,13.052209,0.067451775,0.016153589
131,13.152611,0.056938287,0.02896295
132,13.253013,0.06658114,0.010502345
133,13.353415,0.063102745,-0.010074592
134,13.453815,0.061473776,-0.0041267406
135,13.554217,0.06357308,-0.01839045
136,13.654619,0.06872482,-0.021858718
137,13.75502,0.047900688,-0.038594097
138,13.855422,0.07287749,-0.027482957
139,13.955824,0.07959202,-0.033551168
140,14.056226,0.06544307,-0.043926764
141,14.156627,0.055366,-0.04072386
142,14.257029,0.066436954,-0.047272563
143,14.35743,0.04982978,-0.04423659
144,14.457832,0.03884242,-0.04734698
145,14.558233,0.03379147,-0.059642307
146,14.658635,0.05236531,-0.052614905
147,14.759037,0.021463383,-0.056785233
148,14.859438,0.021321505,-0.06520634
149,14.95984,0.0035879137,-0.06201517
150,15.060242,0.013443879,-0.05001822
151,15.160644,0.011929853,-0.055440113
152,15.2610445,-0.0076711457,-0.047213446
153,15.361446,-0.0047872644,-0.04506087
154,15.461848,-0.0006868942,-0.0343577
155,15.562249,-0.004920223,-0.039258607
156,15.662651,-0.0152065465,-0.027409285
157,15.763053,-0.026085222,-0.02704674
158,15.863455,-0.027091753,-0.027611421
159,15.963856,-0.019487357,-0.021919377
160,16.064259,-0.015104519,-0.018759629
161,16.16466,-0.0040100086,-0.010133624
162,16.26506,-0.02334047,-0.0018815268
163,16.365463,-0.04506952,-0.0025179507
164,16.465864,-0.04611052,-0.0067520877
165,16.566265,-0.050617665,-0.0035665534
166,16.666668,-0.048613437,0.00520505
167,16.767069,-0.026628118,0.0051265145
168,16.86747,-0.0511195,0.019695705
169,16.967873,-0.029996749,0.01762045
170,17.068274,-0.019322366,0.015999414
171,17.168674,-0.016358733,0.007313939
172,17.269077,-0.030989252,0.030558545
173,17.369478,-0.019417843,0.02835695
174,17.469881,-0.038983516,0.015696928
175,17.570282,-0.023492081,0.008430587
176,17.670683,-0.028520975,0.0320995
177,17.771086,-0.012053622,0.021820173
178,17.871487,-0.015539436,0.015566645
179,17.971888,-0.021674087,0.017024841
180,18.07229,-0.020872872,0.029031219
181,18.172691,-0.020607788,0.03497202
182,18.273092,-0.0051214835,0.039225943
183,18.373495,-0.0014485926,0.019655464
184,18.473896,-0.0021188655,-0.0020498652
185,18.574297,0.026629973,0.017435955
186,18.6747,-0.0039308495,-0.0033429433
187,18.7751,0.0063868603,0.025408084
188,18.875504,0.018311523,0.0061156554
189,18.975904,0.027599446,0.02226508
190,19.076305,0.010770373,0.0016400991
191,19.176708,0.010630774,-0.00060857274
192,19.27711,0.018715203,0.025265638
193,19.37751,0.0020357203,0.014958872
194,19.477913,0.009242275,0.010409007
195,19.578314,0.017734198,-0.0037515713
196,19.678715,0.009133633,-0.0014086752
197,19.779118,0.0013825474,-0.005660518
198,19.879519,0.012741219,0.016002104
199,19.979921,0.028356798,-0.0070470152
200,20.080322,0.00034159608,-0.023646038
201,20.180723,0.009924565,-0.00294784
202,20.281126,0.027589414,0.0017184871
203,20.381527,-0.0058873007,0.008480905
204,20.481928,0.019055199,0.0036579538
205,20.58233,-0.010381854,-0.008904678
206,20.682732,-0.0035709627,-0.0050840215
207,20.783133,0.012208844,-0.012362295
208,20.883535,-0.004404449,-0.010995412
209,20.983936,0.006137529,-0.010401715
210,21.084337,0.019809576,0.009206053
211,21.18474,0.0067610005,-0.0005765036
212,21.285141,-0.019653685,-0.008577609
213,21.385544,-0.011818679,-0.0015378436
214,21.485945,-0.0041040042,-0.018647783
215,21.586346,0.014266907,-0.00844857
216,21.686749,0.006147264,-0.0059889173
217,21.78715,-0.008095865,-0.0054088896
218,21.88755,-0.006879734,0.006500898
219,21.987953,-0.021025937,-0.01290397
220,22.088354,-0.0032327902,-0.001221661
221,22.188755,0.004093395,-0.011020262
222,22.289158,-0.028184043,0.009609102
223,22.389559,-0.011270758,0.009765238
224,22.48996,-0.007815341,-0.017421743
225,22.590363,-0.021843823,-0.0051574707
226,22.690763,-0.0144513985,-0.0018635285
227,22.791166,-0.012055736,-0.003310645
228,22.891567,-0.0005433187,-0.010370694
229,22.991968,-0.013771059,0.0050630635
230,23.092371,-0.00018519443,0.0017712277
231,23.192772,0.0024759625,0.019167308
232,23.293173,-0.01595727,0.015086524
233,23.393576,-0.00032902462,0.006032836
234,23.493977,-0.010405624,-0.0052122227
235,23.594378,0.020412685,0.009249866
236,23.69478,0.0003403793,0.003252186
237,23.795181,-0.008720215,-0.0024294285
238,23.895584,0.0034432337,4.2002182e-05
239,23.995985,-0.011166645,-0.0007871953
240,24.096386,-0.008887484,0.007992473
241,24.196789,-0.00032818434,-0.011816304
242,24.29719,-0.01845861,-0.0076949787
243,24.39759,0.019508786,-0.0046322565
244,24.497993,-0.012164993,0.018682167
245,24.598394,0.0026880242,-0.0011786935
246,24.698795,0.0019977158,-0.0034902403
247,24.799198,-0.02466966,0.022299966
248,24.8996,-0.008776801,0.028554302
249,25.0,0.011961839,0.011737835
